,Crack_Spread,Crack_Z_Score,Basket_Return,SPY_Return,Rolling_Beta,Beta_Hedged_Return,VLO_Hedged_Return,MPC_Hedged_Return,PSX_Hedged_Return,DINO_Hedged_Return,PBF_Hedged_Return,DK_Hedged_Return,CVI_Hedged_Return
2016-05-13,17.903000354766846,0.01241574538526405,0.006501921642891929,-0.008714189935286054,1.4930457212893953,0.019512605640273885,0.016902043392233137,0.028725410918975083,0.013118704745515356,0.01894072420320459,0.018636028390662293,0.01803577744000975,0.021968063284778523
2016-05-16,17.417798042297363,-0.07657474571149198,-0.0010970782024957717,0.009865229178805723,1.3732639822233166,-0.014644642110128179,-0.00975971897226361,-0.010812578447006933,-0.008629779129029425,-0.029031380796869757,-0.029517873701156848,-0.03223313566953545,-0.02706868849663189
2016-05-17,17.988396883010864,0.03850874123545148,0.0040198947383081884,-0.009333555891163359,1.34440576082929,0.016567981047410366,0.011623025675198477,0.026053399771373477,0.0074418819476804,0.02099264892719755,0.011491287241355955,0.017133243312471937,0.03515825556872254
2016-05-18,18.742603063583374,0.18976333498738293,0.014397606063640017,0.00029288531513849136,1.2272417102976496,0.01403816498856839,0.02123871880999845,0.018214308613890968,-0.002680100415623485,0.0203575465397427,0.023688088437209417,0.02997520618016346,0.0025202770331798265
2016-05-19,18.292402267456055,0.10848588231486456,-0.019385249841401775,-0.003464968528515411,1.1301080601818922,-0.015469460979049918,-0.014993846891491093,-0.013786639998870186,-0.0018004736899961352,-0.03021842465150184,-0.0308420639510876,-0.0581672008247505,-0.007038302600369537
2016-05-20,18.90679931640625,0.2350405325316033,0.010910867560415394,0.006317377885411313,1.0890841511955158,0.004030711428300892,0.00718549247736452,0.008443376993276963,-0.004684938024367551,0.003993701799730811,0.0037983334475887144,0.0026395624592510953,0.011469271828346698
2016-05-23,18.681796550750732,0.19703384039946842,-0.02139256128587764,-0.0013625907431599193,1.155245012927582,-0.019818435125180854,-0.028392458200278387,-0.027544492593305915,0.0007664117409571028,-0.015522855565921971,-0.02112162751420052,-0.029985570172983915,-0.03836309842145278
2016-05-24,18.54500126838684,0.17633973821826227,0.015570720627387713,0.012962274335038826,1.1717412635727,0.00038228891927333947,0.0033196424839388953,-0.0068228285465388415,0.006993916449412871,0.0021252818517196737,0.01284966414968413,-0.011587246800258293,-0.015320854601463055
2016-05-25,17.582598447799683,-0.008318950128876951,-0.0058580874189839045,0.006783103358974252,1.253385913149984,-0.014359933616562572,-0.02052066915075615,-0.01073540684661136,-0.004141431316248719,-0.030314966176894283,-0.03694126094717365,-0.00831399350791044,-0.004325948954297642
2016-05-26,16.884201288223267,-0.14138860233281045,-0.016581727031940822,0.00028668558363764696,1.2438645813059332,-0.016938325075398712,-0.009994807982529991,-0.031998956138623746,-0.001473332645092348,-0.024961149832922407,-0.02467731604706962,-0.01116654556997219,-0.0356648563938572
2016-05-27,17.27919626235962,-0.05651588813707613,0.012106178880751196,0.0042992699484945,1.2533761395947138,0.006717576509631596,0.0045363628767124495,0.01123255447276509,0.0021852632651836066,0.006844218264725985,0.00025844282277082305,0.024845019713103503,0.005788728053999881
2016-05-31,17.082200527191162,-0.09059840767156159,-0.0028505474095252056,-0.0019026310160862314,1.21120219925286,-0.0005460765384748584,0.00425643648274701,-0.005912138117634553,-0.0010789181358754007,-0.004769061241648817,-0.008472464517186855,0.023816236167013796,-0.003054081082211751
2016-06-01,17.203004121780396,-0.061869903583251194,0.030273940395766544,0.0020492181761093686,1.2187220913045966,0.027776512934639144,0.01719623388689793,0.04397474679768795,0.0036437625543684535,0.04905245357377084,0.04208532184384803,0.04013283989983645,0.051133473606784975
2016-06-02,17.72200345993042,0.048234679238357586,0.0024072555558911136,0.0030437027471552636,1.2344718463896915,-0.0013501097942510212,-0.0035396409964929564,0.0031733348385223695,-0.0039008426172368557,-0.011483502295656218,-0.003300244487498983,0.004215016410290294,0.01638578065953792
2016-06-03,17.223400592803955,-0.046606382562373455,-0.020042259879286577,-0.0029870791895760807,1.1484719845958062,-0.016611683114289302,-0.007302267453325176,-0.030414332305787238,-0.00530763612302783,-0.02541507704006108,-0.0235143088866435,-0.00564357060471537,-0.037124449303603826
2016-06-06,15.837003469467163,-0.3238871376465203,-0.001997427868413876,0.005088488350914355,1.110363144616715,-0.007647497795080662,-0.008859281758125098,-0.009465022391540574,0.0022253300009271657,-0.007472533485843941,-0.012345290384655,-0.028338661832265872,-0.01682606596931193
2016-06-07,15.659799814224243,-0.3547399680707604,0.018385010203050133,0.001561327479233654,1.1008363139422124,0.01666624421595387,0.011687443980116523,0.03712961079550433,0.005193119070231706,0.013320714391156212,0.018069727952863313,0.005864655595607738,0.01269820275903116
2016-06-08,16.11139988899231,-0.2565857228355328,-0.00692066810760471,0.0032596488344700525,1.0412192455786657,-0.010314677207882995,-0.025280517750832995,0.003883034036166961,0.009162235079140352,-0.03162523271155224,-0.03303371857115367,-0.03189095623526261,-0.01694216075051076
2016-06-09,16.477599382400513,-0.17620537521864513,-0.009704223081958773,-0.0013655096896940666,1.0174771543736678,-0.008314848168619184,-0.009535163901411032,0.002885309124119704,-0.013465062455001989,0.0040097114882801065,-0.01963580778400565,-0.022517590933576578,-0.0315884014698951
2016-06-10,15.822800636291504,-0.3059947765855428,-0.010368126454908316,-0.009477529656177208,1.028865834332221,-0.0006170199977971851,0.0009812886897889502,-0.008172036911547352,-0.0018237943115351415,0.019301156249027514,-0.0066158620297831015,0.006268257358056074,-0.005522395115803986
2016-06-13,15.336600542068481,-0.40113394089433246,-0.04644356699913959,-0.0077117642666439945,0.9673064716419226,-0.03898392751623793,-0.03899651339327947,-0.06211364383833647,-0.006837683853357132,-0.06694641335661033,-0.02734821946422994,-0.038743409716694696,-0.039954889005748014
2016-06-14,15.13439679145813,-0.43727524468344675,-0.013571801057590722,-0.001966916133902208,1.141465276153757,-0.011326634589634758,-0.002541946867004752,-0.03202443181537297,0.003584050747601447,-0.009689532658039849,-0.011818078141796216,-0.035354137998753275,-0.005069770662184588
2016-06-15,14.718401670455933,-0.5181550730470402,0.009218873856045907,-0.0013939304724642776,1.1644118020046965,0.010841982949357294,0.01125581971065707,0.013255488511104262,0.004689024265737375,0.018976625180801045,-0.003601506400823966,0.03587520144432404,0.0006110511445501744
2016-06-16,14.738999366760254,-0.5077678906722284,0.003603581942258371,0.0029843326940433013,1.1498708638718507,0.0001719847292777927,0.006783563671924037,0.002837977507753477,0.00015987093559868088,-0.017275417956524316,0.004102726380732659,0.003773400025177116,-0.01879265648368626
2016-06-17,14.912200927734375,-0.46501227250274507,-0.008172639267681265,-0.008878393665489703,1.1619205032299413,0.0021433483679980554,0.00742412420373542,0.011957981751601334,-0.001227023977818955,-0.014252137958135751,0.011226709995012598,-0.019677008645049406,-0.010953867961319516
2016-06-20,16.329201698303223,-0.15676945697504605,0.008676588750354097,0.006440062965038518,1.062862513571097,0.0018316872397771272,-0.006639982446529287,0.027147210374787033,-0.00018953420609239217,-0.0028198002751163784,-0.03413616962725394,-0.0011509282749026326,-0.024028025362894882
2016-06-21,16.985002994537354,-0.008901434572705227,0.012534942072184209,0.0028385678160469663,1.0794681706262683,0.009470798464597387,0.012616120917493387,0.015048252808265519,0.00042311371198156195,0.003953379667504224,0.009337664422293857,0.017276298619614425,0.014457809726328673
2016-06-22,16.406797647476196,-0.1267185547821257,0.00044359685599367176,-0.001631147255365284,1.0930721449138519,0.0022265584850861453,0.008044112760075594,0.0032186696741737654,0.004264209500174322,-0.0037226645629960145,-0.010857825497702752,-0.002915379918215945,-0.011885255428484773
2016-06-23,16.076399087905884,-0.1917937996046677,0.02497334993140311,0.013022543851969326,1.1287356882356807,0.01027433993407118,0.00445565931290815,0.025658574718613585,0.0013703403364476677,0.005655813435580439,0.01966052187319438,0.013673900975326121,0.0034178771218952193
2016-06-24,15.434199571609497,-0.32627557257973644,-0.029964553333189037,-0.03590907524831999,1.2198642629776415,0.013839644278811493,0.016126492921879773,0.005849611208212022,0.015195724443530179,0.02420837404638789,0.006516552743496773,0.013891629683695547,0.022108812188152097
2016-06-27,15.026397466659546,-0.4102023165472733,-0.042455125684498315,-0.0179098567765531,1.0666226984976312,-0.02335206591978516,-0.011805568738590747,-0.04829111428415091,-0.0034921292228151483,-0.031248382582667537,-0.02876501584208177,-0.011497963359479113,-0.046337512801023224
2016-06-28,15.025400876998901,-0.40456048640675213,0.040955009078390815,0.018036025724666338,1.2109354114827122,0.0191145468459792,-0.0032803947647330814,0.05950931776623844,0.004812701595806816,0.019337285197195114,0.025084413277375536,0.03050550479297246,-0.017181674531715128
2016-06-29,14.28339672088623,-0.5629361513591775,0.016981929508658136,0.01702759235153195,1.3129014701512587,-0.005373621522804489,-0.014393123851674502,0.015883924402851527,-0.006605337252837802,-0.02168076953565424,-0.013571735470368392,0.006433738369821598,-0.03140021077593061
2016-06-30,14.494997501373291,-0.5100700865311285,-0.001868947656271058,0.013645562834888825,1.310146628714031,-0.019746635801306128,-0.03037018620230571,-0.004502812600332688,-0.0192314502540592,-0.026552319396298152,-0.010689031486118654,-0.022392096648069095,-0.038224703815850455
2016-07-01,14.548997640609741,-0.4921077768994695,0.01706167631979705,0.0021004508801811816,1.2965556990082825,0.014338324760611178,0.00650431618806001,0.03088686835125974,0.003353571349341705,0.016586651664253414,0.008751812795779237,0.021552882587947,0.01956471705668312
2016-07-05,13.642001152038574,-0.689246722522669,-0.025855428565103866,-0.007193190358265378,1.3686873372208006,-0.01601020000752729,-0.02400085538781236,0.0009922304309707315,-0.015505932405341849,-0.03446260479062579,-0.01823533872013916,-0.035516845910037426,-0.004953819128200275
2016-07-06,13.286597967147827,-0.7635301167005284,-0.030038455781326467,0.005997792706853966,1.3779598629492482,-0.038303173397660956,-0.029579646336413756,-0.06992692616069422,-0.026515648394172586,-0.017258710440566823,-0.042897657925778,-0.03109844259404165,-0.027438842095863072
2016-07-07,12.775201320648193,-0.8734306293741482,-0.030131585528691454,-0.0006200747903354342,1.3231421897689863,-0.029311138412786483,-0.028603629817368526,-0.02685382642869259,-0.02685022674683393,-0.027007134853587807,-0.03853251308149837,-0.028813827021201187,-0.05332374348137934
2016-07-08,12.744600534439087,-0.8750511383688486,0.015430724026918852,0.014890445928336327,1.3086280029845725,-0.0040553304918296736,-0.0036611914400775988,-1.9659317015620348e-05,-0.00754471295428987,-0.0023718862017025853,-0.010876732360283348,0.010661129784603436,-0.02001941630059288
2016-07-11,13.806201934814453,-0.6256201790723094,0.006891455813735991,0.003526922273814348,1.282748889989106,0.0023673001819227825,0.012760024956925272,-0.005057209231770146,0.0012617523778155767,0.013153753260608803,-0.004564943847777446,-0.009127279603454004,-0.01009211994638402
2016-07-12,13.727599382400513,-0.6383538085054078,0.02017433645266532,0.007263369709887169,1.2866819011207902,0.010828690105804535,0.009079568025058764,0.017528584622201054,0.0084943042650728,-0.0019611260371662324,0.010630320709519922,0.027791109683348733,0.006562339235891409
2016-07-13,13.177799463272095,-0.7635341928257096,-0.003434558593176929,-0.00013956166421391636,1.2988660194155393,-0.003253286689916391,0.006016292118207473,-0.014672109710746686,-0.0018212897759267588,0.04693608615755338,-0.036884931893037785,-0.04730954573090369,-0.022357891647163244
2016-07-14,13.601600170135498,-0.6599213858070045,0.011079660466094743,0.005583458768219751,1.2873100825701984,0.003892017698150476,0.012393301833471992,0.0012784814027936957,-0.0009253097008758834,0.015724981876818526,0.004540134238211261,0.0008598390299570449,-0.02274195073574483
2016-07-15,13.429600954055786,-0.6978888004510331,-0.016113153316862194,-0.0013418160868251539,1.2960085989071148,-0.014374148130184899,-0.007901927321181574,-0.020099735178400947,-0.01104773165584155,-0.03656777521321608,0.009278111081438934,-0.028703135327806217,0.0003245828462218115
2016-07-18,12.890798091888428,-0.8251623615833473,0.00970920707758571,0.002687308650947795,1.2991804412086105,0.006217908238783637,0.007354321550600968,0.008654428711725368,-0.002849486968262205,0.008729783493395288,0.012048439129244514,0.025424183200200248,0.0036296589891167104
2016-07-19,13.246997833251953,-0.7320949739984742,0.006221861380583877,-0.0010165945057079018,1.339826298285049,0.007583921434023415,0.009284394516849884,0.01509116078920662,0.002239881540433615,0.0031235166093150357,0.014519362006095148,-0.004231618433023527,0.0020664676563159883
2016-07-20,12.91920280456543,-0.8078646581369511,-0.0020656933683764313,0.004162976485132752,1.337845279597258,-0.007635111808085669,-0.00527969585903227,-0.0004169454457231903,-0.009579548345927199,-0.02123555385627818,-0.012004628994404309,-0.022624806042919034,0.0007792548415796125
2016-07-21,12.37980055809021,-0.9386470790520054,-0.011379150094305152,-0.0037771987620903724,1.3394820925669124,-0.0063196599924191885,-0.01041719977154387,-0.010815751677159707,0.0009693704025531564,0.005489976504240298,-0.007195885820079804,-0.010853355676828018,-0.018006006129204437
2016-07-22,12.930001974105835,-0.7960804297092017,0.0038869696211916386,0.004485139878580124,1.339681706232091,-0.0021216902240341756,-0.008054044587573528,0.010347397115309092,-0.0009996201962097643,-0.0010262888901208956,-0.01350102417114006,-0.029413345255627214,-0.003935518931303463
2016-07-25,12.730000734329224,-0.8451355040719076,-0.007972202088264869,-0.00271594357282523,1.3396701751121483,-0.004333733486463379,0.010782481952888246,-0.01930559209808684,-0.009422488754765701,0.005566773838516471,0.0013373159554639618,0.006217841456219547,-0.015635380318162542
2016-07-26,13.309599876403809,-0.6913290314799119,0.038785337124202846,0.00046160215247192937,1.3306741120632541,0.03817109508983577,0.046903483364152614,0.04547202300366628,0.0231593097015312,0.045290418076589845,0.03663313616530764,0.01826174698278145,0.04027210214869642
2016-07-27,13.209202527999878,-0.7143868846132214,-0.017304963979597195,-0.0010611106230176137,1.2822239258702206,-0.015944382550768955,-0.0078063338325555665,-0.01825906604672441,-0.00988518965128924,-0.027005251945385274,-0.047194403170241886,-0.027389301948797663,-0.010540494352722871
2016-07-28,13.219202041625977,-0.708566667598414,0.004882802185296414,0.0011546277252305615,1.300862566764603,0.003380790198995411,-0.00750107547775491,0.006814844989817752,0.010169489764637302,0.001208476330666433,0.0025261394273900306,0.006160755559140934,0.009095659948543677
2016-07-29,13.252001285552979,-0.695882992832792,0.0180751977939353,0.0016145723016485203,1.2689776775549009,0.01602634158434489,0.006619003420510561,0.028914766725167206,-0.003976791317751556,0.03023619407062333,0.023006887406826985,0.04203468020892166,0.037227981790271425
2016-08-01,14.051397323608398,-0.47013561301925216,-0.02117682015352775,-0.0008290009203625326,1.2290588710175883,-0.02015792921827443,-0.011796639594356367,-0.013455508305195624,-0.022905874289865496,-0.027265528405275526,0.0024486261386458823,-0.03361161333919187,-0.07667442940730416
2016-08-02,14.840800046920776,-0.24162597299868585,0.016398562007481687,-0.006407298672469919,1.2342393618613783,0.024306702232246215,0.018877706747412314,0.011544373849447375,0.03137897458716416,0.043816462962129904,0.025054542292934114,0.048335220394803285,0.016106080112807876
2016-08-03,14.992198705673218,-0.1905047740035456,0.04905446380873018,0.002922707562533322,1.1912520040424477,0.04557278256763234,0.042924263386819414,0.057295879201119324,0.030406720971317726,0.0387135204432869,0.05124874327876765,0.06125469020923373,0.06839085918178925
2016-08-04,14.936599969863892,-0.19796051540312,-0.02241569198445773,0.001063979064302556,1.2143705857682978,-0.02370775686402003,-0.026032187627610084,-0.016290407081201136,-0.015184962393695154,-0.040683056421162385,-0.05640662010819473,0.010116645860928837,-0.058961264678278086
2016-08-05,15.174400568008423,-0.11818550540808517,0.017966448130265177,0.008178868738597966,1.2015647881224512,0.008139007447290372,-0.002777249395096767,0.0160763986886432,0.002313220235029046,0.02334527751400786,7.84164691689758e-05,0.03986108909519905,-0.00191175928945367
2016-08-08,13.92639970779419,-0.4827064620042058,0.010415420575870714,-0.0005957907616973568,1.2654840344876626,0.011169384272693962,0.013338525491011891,0.0016605381457762572,0.004379070311792225,0.0374214859267604,0.004747892405491858,0.04119527906074086,0.005710872391223877
2016-08-09,13.553399801254272,-0.5889573236451592,-0.026752278407797193,0.0005961459399410618,1.2567366237925348,-0.02750147684364635,-0.03180760240555552,-0.02264570162345209,-0.024214595680230832,-0.03866464834288316,-0.026031075044289042,-0.022773830920623735,-0.03055583567605568
2016-08-10,13.186799764633179,-0.6948793114915239,-4.494702155782306e-05,-0.002474989936108618,1.3050962622358282,0.0031851530931288254,0.010094758109191504,0.004121457460537587,0.0053258253761372144,0.004304544351076226,-0.01656251289177153,-0.010824093740143991,-0.015229624936991938
2016-08-11,14.026199579238892,-0.4319722708990365,0.02357446930123169,0.004640665822773338,1.3300453951580156,0.017402173093184828,0.0234509154557585,0.012476846140031956,0.01134693043045661,0.01579017848127911,0.028627210025850898,0.03358315581074499,0.017879278933307197
2016-08-12,13.615598917007446,-0.5532503837582751,0.011665434652544188,-0.0008689100750999268,1.3959981106102963,0.012878431475673937,0.00034342164610980607,-0.0026303021427912985,0.009158452587613868,0.006406779480175429,0.017618330414432913,0.10334163520018756,0.0894372444838455
2016-08-15,13.778198003768921,-0.4972915027084722,-0.0023566667104481355,0.0028837755408868126,1.3919031747323038,-0.006370603041023857,0.0011246256855733886,-0.018323179063281056,-0.005570645483609403,0.004428448147001696,0.002008456037459687,0.008361514475387436,-0.0327929333207423
2016-08-16,13.710999250411987,-0.5150983844111692,0.0024967553630192265,-0.005157650476568132,1.3731591428700132,0.009579030270646638,0.0037914465384776474,0.0335502770883779,-0.0028148151569365454,-0.0020583331138544787,0.007011719848601631,0.014487917552949972,0.0015630918894951086
2016-08-17,14.672799348831177,-0.19192493343801426,0.005155562335536191,0.0018810258335995034,1.3510500327308224,0.0026142023214840594,0.010816109027630865,-0.0020898238892438706,-0.005277839500671214,0.011075739784297337,0.01868325854124973,0.005040685945892242,-0.010833605814634379
2016-08-18,14.855597972869873,-0.11750118732422382,6.60036750834424e-05,0.0022439231768132117,1.3398568002146747,-0.002940532052529055,-0.003722243387940187,0.0019151730842915738,0.0009232478815220666,-0.009968649632106422,-0.02061711007688641,-0.0010976415968528422,-0.01273947800199629
2016-08-19,15.115599870681763,-0.011351858463175235,-0.0052775142472463845,-0.0014621553656507524,1.3430247985025736,-0.003313803331913826,-0.0032674947603230564,-0.008117290599597246,0.0026335595865432052,-0.0049848199007676685,-0.009447187393242308,0.012597517878314377,-0.015700628454927746
2016-08-22,15.317200899124146,0.07932137158804134,-0.019536335614450416,-4.573307926691861e-05,1.3687236326196506,-0.019473739668065315,-0.007078618935277287,-0.021560282793115546,-0.013795185477062119,-0.04126428438955055,-0.018569861956504945,-0.024505678726011424,-0.05170024787241413
2016-08-23,14.891601800918579,-0.06611429152194856,0.015662661562406855,0.0020134647136049733,1.3707983189457136,0.012902607517740645,0.012764134970880843,0.015736660497895214,0.009183242915912476,0.02218283438009412,0.01065024156950076,0.011253057861838493,0.0033629902398427287
2016-08-24,16.44700050354004,0.55566763047546,0.001469307838578765,-0.0051148335888194785,1.368979115209807,0.008471408199446256,0.01284818411699129,0.012279227359651139,0.0029215789524174567,-0.004809806234835279,0.01993994022893415,0.01808485893400474,0.000778025150357368
2016-08-25,16.120797872543335,0.4456252825194739,-0.0027938782695649754,-0.0006885891717723913,1.354996151766665,-0.00186084259166519,-0.011685745709369323,-0.00015737482293407966,0.018524745442635906,-0.022972571156084937,-0.04332497317887278,0.00029844799217157783,0.018346691113904752
2016-08-26,15.679200172424316,0.286914011384726,0.0017236869584867478,-0.0018833425257550607,1.3445795548692874,0.0042559908134328864,0.006149260373761168,0.0029097083660378368,-0.0039829498362039875,0.0030273002187397426,-0.005790641502700121,0.02575398283578014,0.033721779980123136
2016-08-29,14.899999856948853,-0.02031083901571772,0.0072704577999706975,0.004924328580606652,1.3419879282655678,0.0006620682899834531,0.0026228596243989552,-0.00021446303707258786,-0.0011771080789552048,-0.003798452548611095,-0.0004259545995001059,-0.0011736883866835558,0.01628147134121908
2016-08-30,14.79780125617981,-0.05421146424561409,0.007025614395586549,-0.0016486563901140228,1.3279227103345215,0.009214902657557091,0.004290739246863627,0.012763870447582221,0.007197122042251478,0.006151651672303068,-0.0016605468064300605,0.017139499625574574,0.03525713830390453
2016-08-31,14.5843985080719,-0.13810879783579963,-0.006881054268160875,-0.002844014299025255,1.3327775028052198,-0.003090615992763658,-0.005914281738591344,0.0021709872418963503,-0.008547005426474312,0.0043125326865366895,-0.0035295435718531963,-0.006882219029666832,0.0014258769890200269
2016-09-01,11.81380009651184,-1.3035201967333638,-0.01800835090795608,4.5977121222895434e-05,1.3307126922740626,-0.01806953324672161,-0.01918566019677195,-0.0142133366604023,-0.0020808682740961373,-0.047590068509940416,-0.032487217528762276,-0.013773465613665754,-0.04255051911577147
2016-09-02,11.739201068878174,-1.3277323884892696,0.007266187959994524,0.004508007407380887,1.3411401209386984,0.0012203183604671732,0.006433981612114824,5.490310686160488e-05,0.0033869442059673276,-0.005092711149024499,-0.013783430889251682,0.0023592658148008545,-0.0033631900428754847
2016-09-06,11.748198986053467,-1.3187707713491141,0.00893194048148252,0.0030224100236626583,1.339106281046298,0.004884612234898564,0.005662352665053161,0.008837132775663916,0.0003516850763303509,0.001849839243242093,0.020751352918896994,-0.020208287301945776,0.01919364800929875
2016-09-07,12.170200109481812,-1.129021614098793,0.007979398113628943,-9.133119925319733e-05,1.3500080701407606,0.008102695969676393,0.014908051521775463,0.002991205372005209,0.006147844343310763,0.01221593845484269,0.012189378326559034,0.0001975379210594828,0.004999620050766805
2016-09-08,12.792800664901733,-0.8558768105446178,0.011359915499742246,-0.002283000833481985,1.259161817749192,0.014234582979152342,0.0026338774963252437,0.013024823889147025,0.008114997160359445,0.030440482496603125,0.054566809310475375,0.022094257802249787,0.028281134747956876
2016-09-09,12.25639796257019,-1.0773183800156803,-0.021758585055758405,-0.023934812406832262,1.2373204446592838,0.007856447674299834,-0.005623358143897361,0.020257031183424798,-0.007309993052746943,0.02229094986262762,-0.03127285709827216,0.034261618908855686,0.07293989201625536
2016-09-12,12.808197498321533,-0.8353687605034885,0.021450633144180664,0.014347325469371563,1.200709969187343,0.00422365642193075,0.007066735535521113,-0.0014085568770057476,-0.0002760982942844742,0.005427984489599812,0.04857508659358532,0.007891096463028251,-0.009759425418352601
2016-09-13,13.56259822845459,-0.5095247350603097,-0.012484398244258916,-0.014375523079394936,1.2117199510155117,0.0049347098773278725,0.0011811784480556496,0.007924465963810346,-0.007276755848877364,-0.0034035476432827012,0.03541129608624367,0.035861477942248414,0.02508407598968765
2016-09-14,13.885799407958984,-0.3688291188835971,-0.0211867785269653,-0.00037519032339572433,1.2017560212524807,-0.020735891296708824,-0.013810753345865266,-0.01410310079455696,-0.0032821565150428647,-0.05885115850149246,-0.061759234231705915,-0.013174771001939596,-0.06610145042022056
2016-09-15,15.962400197982788,0.5163678842564078,0.034903318468205394,0.009992985896339901,1.2061183579504626,0.022850594727889778,0.022078636558114133,0.025673302178619052,0.01857467373574045,0.036452826128465336,0.024062007398793755,-0.0005106695247684111,0.028921842064471362
2016-09-16,17.56619954109192,1.1942022322958197,0.0040950526525049165,-0.00887218354208319,1.2488755298529104,0.015175305574576331,0.016711818616430795,0.01450603800576325,0.008307774452615073,0.011006992180134909,0.017088817684994123,0.020728462960333434,0.04604669111188365
2016-09-19,16.003999948501587,0.5250852237267012,0.011330403776622778,0.00018750783070453636,1.220143307881827,0.0111016173518132,0.007082679316518868,0.0021615720811677813,0.01575601947127654,0.021132611971077003,0.041918949364111883,-0.007990350265488968,0.020837169650671103
2016-09-20,14.438799381256104,-0.14244346961242282,-0.029307065610357896,4.68324195888048e-05,1.196707196513618,-0.029363110303909964,-0.0296117232423008,-0.02707229437514449,-0.009626104870869458,-0.03994765496152571,-0.07859134460968999,-0.03819915319794049,-0.059025785905943644
2016-09-21,13.838001489639282,-0.39973134902477303,0.005648976243625314,0.011245474537833866,1.348348592569882,-0.009513843522243423,-0.005044944996639145,-0.009903736665759548,-0.004954746146659347,-0.025134660857645888,-0.02258469707487784,-0.002003539764172845,-0.01590217284523584
2016-09-22,13.289201736450195,-0.6341744652954339,-0.0007147152742736139,0.006301479498698415,1.183416299094333,-0.008171988821442105,-0.005900957213534556,-0.024748005889731826,-0.006466726929168475,-0.0035385985165347824,0.02968695275635646,0.004149895966395504,-0.004620977956350232
2016-09-23,13.775399208068848,-0.4261951576173083,-0.0033935629824472903,-0.005479267072237448,1.0379339335256754,0.002293554242677835,0.005056205743852722,-0.0005334206445057402,-0.0007771202684245552,0.011085609804538578,0.01591905467540866,0.0003294028673043606,-0.011276916452845604
2016-09-26,13.623200178146362,-0.4906888220163829,-0.02150436658333857,-0.008102226748891828,1.0406658081908957,-0.01307265623555716,-0.018665518984503554,-0.006280424117634522,0.005921211974622565,-0.029369969247652936,-0.015958485766302932,-0.04376702260248896,-0.047864022209467914
2016-09-27,14.092201232910156,-0.28885844822910667,0.005861760845396835,0.00620799942565875,1.192591365034424,-0.0015418456637824544,0.007213384948889133,-0.001081130338737326,-0.006800141859187676,-0.009772486395288884,0.00041387362859090365,-0.018870079287441676,0.010503701418958802
2016-09-28,15.199601411819458,0.18310300971672797,0.01486490957355532,0.00496354793837539,1.1770826205218035,0.009022403559166822,-0.0034097418260881553,0.01101795563183162,0.017679251458480885,0.0037917693355202205,0.02091544232986536,0.017518961148673518,0.007992802712635319
2016-09-29,14.383197784423828,-0.1642948267937525,-0.04660177346176298,-0.009047298372365287,1.1313237131445988,-0.0363663502732116,-0.05336523631334876,-0.053553433772528365,-0.015086813938124286,-0.007890453245540139,-0.03181145417493144,-0.01934681038600533,-0.050360414292208035
2016-09-30,14.797799587249756,0.012183870494896868,0.023625851451159606,0.007546163737871758,1.3799725697398368,0.013212352486131142,0.015699706877546463,0.006313614107892969,0.008015398726272554,0.028467098823464265,0.013972142247601353,0.030845014113406746,0.012352097156126313
2016-10-03,14.108798503875732,-0.28153088438352786,0.00018989855408149117,-0.0024040881420446247,1.4032767442995133,0.003563499535058938,0.0011336472395752496,0.013924783856748044,0.0008353482182195848,0.007602644263804087,0.003852826586183174,-0.009911545402445836,-0.017345475582881145
2016-10-04,15.060402393341064,0.12202685148228894,0.011102921128142818,-0.005097813095460868,1.447263904004411,0.018480802010564325,0.020929567381113054,0.020556594692063133,-0.0015613663207768502,0.0367016571570595,0.017909367948980147,0.0392387909065398,0.03944058827965087
2016-10-05,14.12059736251831,-0.2770072178127341,0.022265654461742557,0.0044252479944231204,1.404509299031905,0.016050352503052995,0.015855353568795017,0.012715873006296504,0.010867793595632419,0.033768751472731826,0.008424059804430818,0.011408428753498363,0.03644195770404735
2016-10-06,13.839601755142212,-0.395010967850118,-0.004788438779918641,0.0006956077219675283,1.405922924923427,-0.0057664096229865505,0.0009387423023871609,0.0007645029068331548,-0.004737507209206913,-0.011892446607010965,-0.043876035980194156,-0.004368404099991171,-0.02812754916559077
2016-10-07,13.790598154067993,-0.41688463228941114,-0.015588375727367626,-0.0034294443291796872,1.4031652690906464,-0.010776298552382818,-0.007106108034542486,-0.007207680214689488,-0.0008103768588557402,-0.04401523905230186,-0.013900833555542122,-0.023044686736798055,-0.014929147110273922
2016-10-11,12.953398942947388,-0.7707726627335136,-0.014410312332270697,-0.012629584289772455,1.4253173109276835,0.003590852785762296,0.0058765671943568284,0.012960817328930476,0.005402520164652008,-0.005244017743408179,-0.012737914284358113,-0.016661123956201222,-0.009495393997074985
2016-10-12,12.68839955329895,-0.8797406980517549,-0.012332647515822486,0.0013119713615477036,1.410654669214238,-0.014183386042865115,-0.00899654180795713,-0.009659051527445204,-0.010793786956852921,-0.029257130615586723,-0.031617469006170955,-0.03236219367964958,-0.013926895479032073
2016-10-13,13.164799928665161,-0.6770754754669223,-0.004976311571696935,-0.003275523770716493,1.4022149150202428,-0.00038332328589492284,0.005134618308551572,0.0038532496039770736,-0.0045899212145098425,-0.011918989810903644,0.015440530386195113,-0.010366207259861496,-0.010892542712518773
